ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
64.00	567.00	627.00	730.00	2631.00	99241.00	0.63	1.29	2.05	3456.00	99241.00	37.72	19.00	48.00	4.06	16.52	1.62	0.00	37.72	0.00	0.00	0.00	0.17	2631.00	23.26	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
65.00	1261.00	491.00	567.00	2628.00	95396.00	0.58	1.23	2.87	3510.00	95396.00	36.30	22.00	48.00	5.41	29.25	1.57	0.00	36.30	0.00	0.00	0.00	0.19	2628.00	23.24	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
66.00	1628.00	375.00	1262.00	2602.00	100370.00	0.66	1.32	-2.78	3339.00	100370.00	38.57	11.00	50.00	5.81	33.79	1.77	0.00	38.57	0.00	0.00	0.00	0.13	2602.00	23.01	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
67.00	433.00	425.00	1629.00	2598.00	95866.00	0.60	1.25	2.82	3510.00	95866.00	36.90	19.00	44.00	3.87	14.96	1.54	0.00	36.90	0.00	0.00	0.00	0.11	2598.00	22.97	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
68.00	1018.00	726.00	434.00	2582.00	100434.00	0.71	1.41	2.74	3510.00	100434.00	38.90	17.00	48.00	4.85	23.57	1.63	0.00	38.90	0.00	0.00	0.00	0.23	2582.00	22.83	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
69.00	774.00	470.00	1019.00	2572.00	100798.00	0.54	1.19	2.63	3363.00	100798.00	39.19	18.00	50.00	4.81	23.10	1.68	0.00	39.19	0.00	0.00	0.00	0.14	2572.00	22.74	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
70.00	1534.00	483.00	775.00	2566.00	102035.00	0.72	1.45	-2.63	3520.00	102035.00	39.76	22.00	49.00	5.52	30.47	1.79	0.00	39.76	0.00	0.00	0.00	0.18	2566.00	22.69	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
71.00	797.00	370.00	1535.00	2554.00	97483.00	0.40	1.09	1.75	3472.00	97483.00	38.17	20.00	45.00	4.79	22.92	1.54	0.00	38.17	0.00	0.00	0.00	0.12	2554.00	22.58	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
72.00	708.00	736.00	798.00	2541.00	97921.00	0.61	1.26	-2.41	3306.00	97921.00	38.54	18.00	51.00	5.32	28.27	1.47	0.00	38.54	0.00	0.00	0.00	0.17	2541.00	22.47	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
73.00	1463.00	373.00	708.00	2522.00	98992.00	0.52	1.17	-2.49	3480.00	98992.00	39.25	22.00	50.00	5.78	33.44	1.78	0.00	39.25	0.00	0.00	0.00	0.17	2522.00	22.30	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
74.00	330.00	474.00	1465.00	2509.00	93155.00	0.70	1.41	2.67	3366.00	93155.00	37.13	21.00	42.00	3.74	14.01	1.53	0.00	37.13	0.00	0.00	0.00	0.13	2509.00	22.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
75.00	452.00	862.00	330.00	2507.00	94195.00	0.76	1.53	1.43	3360.00	94195.00	37.57	19.00	43.00	3.93	15.47	1.58	0.00	37.57	0.00	0.00	0.00	0.25	2507.00	22.17	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
76.00	49.00	541.00	452.00	2506.00	88676.00	0.74	1.49	2.62	3564.00	88676.00	35.39	14.00	41.00	3.88	15.09	1.42	0.00	35.39	0.00	0.00	0.00	0.23	2506.00	22.16	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
77.00	1247.00	262.00	49.00	2473.00	91414.00	0.25	1.03	1.18	3420.00	91414.00	36.96	16.00	48.00	5.33	28.36	1.63	0.00	36.96	0.00	0.00	0.00	0.52	2473.00	21.87	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
78.00	621.00	409.00	1248.00	2429.00	98829.00	0.43	1.11	2.53	3420.00	98829.00	40.69	16.00	47.00	4.00	15.99	1.59	0.00	40.69	0.00	0.00	0.00	0.12	2429.00	21.48	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
79.00	542.00	340.00	621.00	2428.00	90121.00	0.71	1.42	-2.92	3500.00	90121.00	37.12	18.00	44.00	4.28	18.30	1.69	0.00	37.12	0.00	0.00	0.00	0.19	2428.00	21.47	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
80.00	1583.00	330.00	542.00	2422.00	92424.00	0.63	1.29	-2.59	3120.00	92424.00	38.16	16.00	47.00	5.65	31.90	1.81	0.00	38.16	0.00	0.00	0.00	0.19	2422.00	21.42	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
81.00	1344.00	416.00	1584.00	2405.00	97866.00	0.64	1.30	-2.49	3304.00	97866.00	40.69	16.00	50.00	5.45	29.66	1.85	0.00	40.69	0.00	0.00	0.00	0.12	2405.00	21.27	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
82.00	608.00	330.00	1345.00	2397.00	86552.00	0.58	1.22	-3.12	3050.00	86552.00	36.11	15.00	44.00	4.41	19.48	1.62	0.00	36.11	0.00	0.00	0.00	0.12	2397.00	21.19	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
83.00	665.00	373.00	608.00	2382.00	93643.00	0.55	1.20	2.81	3060.00	93643.00	39.31	21.00	47.00	4.57	20.87	1.67	0.00	39.31	0.00	0.00	0.00	0.18	2382.00	21.06	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
84.00	558.00	735.00	666.00	2381.00	87192.00	0.76	1.53	2.03	3213.00	87192.00	36.62	22.00	44.00	4.21	17.70	1.51	0.00	36.62	0.00	0.00	0.00	0.19	2381.00	21.05	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
85.00	1281.00	303.00	559.00	2367.00	92945.00	0.59	1.24	-3.07	2940.00	92945.00	39.27	17.00	50.00	5.57	31.03	1.77	0.00	39.27	0.00	0.00	0.00	0.18	2367.00	20.93	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
86.00	716.00	472.00	1282.00	2365.00	92772.00	0.63	1.29	2.72	3000.00	92772.00	39.23	14.00	46.00	4.84	23.41	1.63	0.00	39.23	0.00	0.00	0.00	0.13	2365.00	20.91	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
87.00	532.00	495.00	717.00	2343.00	90707.00	0.65	1.31	2.41	3360.00	90707.00	38.71	18.00	45.00	4.49	20.16	1.66	0.00	38.71	0.00	0.00	0.00	0.17	2343.00	20.72	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
88.00	851.00	810.00	533.00	2323.00	81687.00	0.78	1.61	2.50	3416.00	81687.00	35.16	17.00	43.00	3.92	15.38	1.54	0.00	35.16	0.00	0.00	0.00	0.22	2323.00	20.54	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
89.00	886.00	333.00	852.00	2310.00	88535.00	0.52	1.17	-3.10	2842.00	88535.00	38.33	19.00	46.00	4.87	23.70	1.83	0.00	38.33	0.00	0.00	0.00	0.15	2310.00	20.43	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
90.00	970.00	437.00	887.00	2306.00	94226.00	0.51	1.17	-2.56	3024.00	94226.00	40.86	19.00	48.00	5.04	25.40	1.64	0.00	40.86	0.00	0.00	0.00	0.15	2306.00	20.39	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
91.00	539.00	570.00	970.00	2290.00	83171.00	0.66	1.33	2.04	3233.00	83171.00	36.32	22.00	42.00	4.07	16.52	1.57	0.00	36.32	0.00	0.00	0.00	0.14	2290.00	20.25	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
92.00	475.00	349.00	540.00	2272.00	87220.00	0.57	1.22	2.61	2964.00	87220.00	38.39	14.00	44.00	4.47	19.95	1.65	0.00	38.39	0.00	0.00	0.00	0.19	2272.00	20.09	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
93.00	1172.00	256.00	475.00	2260.00	76823.00	0.47	1.13	2.13	3021.00	76823.00	33.99	22.00	43.00	5.01	25.12	1.47	0.00	33.99	0.00	0.00	0.00	0.19	2260.00	19.98	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
94.00	509.00	454.00	1173.00	2226.00	86244.00	0.69	1.39	2.53	3074.00	86244.00	38.74	17.00	46.00	4.68	21.92	1.76	0.00	38.74	0.00	0.00	0.00	0.13	2226.00	19.68	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
95.00	1111.00	248.00	510.00	2216.00	85327.00	0.50	1.15	-2.84	2750.00	85327.00	38.50	21.00	45.00	4.88	23.86	1.69	0.00	38.50	0.00	0.00	0.00	0.18	2216.00	19.59	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
96.00	977.00	216.00	1112.00	2214.00	89705.00	0.53	1.18	2.79	2912.00	89705.00	40.52	14.00	47.00	4.73	22.42	1.63	0.00	40.52	0.00	0.00	0.00	0.13	2214.00	19.58	0.02	0.00	0.00	0.00	0.00	0.00	0.00	
