ID	centroid_x	centroid_y	centroid_z	volume	integrated_intensity	eccentricity	elongation	orientation	bounding_box_volume	sum	mean	minimum	maximum	sigma	variance	surface_gradient	interior_gradient	surface_intensity	interior_intensity	intensity_ratio	convexity	radius_variation	surface_area	shape	shared_boundary	t_energy	t_entropy	inverse_diff_moment	inertia	cluster_shade	cluster_prominence	
17.00	776.00	945.00	0.00	4503.00	480502.00	1.00	62.46	0.32	5467.00	480502.00	106.71	35.00	254.00	28.30	800.87	8.18	0.00	106.71	0.00	0.00	0.00	1.18	4503.00	39.82	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
18.00	719.00	881.00	0.00	4476.00	502668.00	1.00	62.84	0.53	6080.00	502668.00	112.30	39.00	255.00	34.10	1163.12	9.56	0.00	112.30	0.00	0.00	0.00	1.17	4476.00	39.58	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
19.00	490.00	418.00	0.00	4413.00	342422.00	1.00	54.76	-0.37	7584.00	342422.00	77.59	31.00	213.00	26.18	685.27	4.65	0.00	77.59	0.00	0.00	0.00	1.30	4413.00	39.02	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
20.00	901.00	863.00	0.00	4399.00	491714.00	1.00	63.14	0.28	5698.00	491714.00	111.78	38.00	255.00	32.02	1025.52	9.06	0.00	111.78	0.00	0.00	0.00	1.16	4399.00	38.90	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
21.00	1195.00	747.00	0.00	4338.00	487438.00	1.00	61.13	-1.06	5460.00	487438.00	112.36	36.00	255.00	32.38	1048.65	8.41	0.00	112.36	0.00	0.00	0.00	1.20	4338.00	38.36	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
22.00	1012.00	833.00	0.00	4335.00	520049.00	1.00	63.28	-0.15	5850.00	520049.00	119.97	36.00	255.00	39.74	1579.63	9.03	0.00	119.97	0.00	0.00	0.00	1.17	4335.00	38.33	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
23.00	186.00	982.00	0.00	4335.00	390487.00	1.00	54.21	0.75	6084.00	390487.00	90.08	36.00	255.00	27.67	765.52	5.40	0.00	90.08	0.00	0.00	0.00	1.25	4335.00	38.33	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
24.00	1381.00	762.00	0.00	4234.00	460740.00	1.00	59.69	-0.98	5772.00	460740.00	108.82	37.00	255.00	31.95	1020.76	8.60	0.00	108.82	0.00	0.00	0.00	1.16	4234.00	37.44	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
25.00	947.00	808.00	0.00	4222.00	509688.00	1.00	63.09	-0.55	5400.00	509688.00	120.72	31.00	255.00	33.19	1101.73	9.05	0.00	120.72	0.00	0.00	0.00	1.15	4222.00	37.33	0.01	0.00	0.00	0.00	0.00	0.00	0.00	
26.00	1735.00	704.00	0.00	4095.00	396136.00	1.00	56.14	-0.87	5476.00	396136.00	96.74	34.00	255.00	25.18	633.99	6.21	0.00	96.74	0.00	0.00	0.00	1.18	4095.00	36.21	0.00	0.00	0.00	0.00	0.00	0.00	0.00	
